epoch,train_loss,train_acc,val_loss,val_acc,lr
1,2.9888308253655067,0.07147435897435897,2.9541952580672044,0.0798076923076923,0.001
2,2.9093003784081874,0.09955128205128205,2.937069113804744,0.08903846153846154,0.001
3,2.8719090762505166,0.10884615384615384,2.9393569366748515,0.09788461538461539,0.001
4,2.839723344705044,0.12506410256410255,2.936743112710806,0.10192307692307692,0.001
5,2.8187613345415166,0.13166666666666665,2.947533204005315,0.10134615384615385,0.001
6,2.8032409504132394,0.13884615384615384,2.946422537290133,0.10442307692307692,0.001
7,2.7873283124581363,0.13833333333333334,2.938841444162222,0.10692307692307693,0.001
8,2.7729895824041124,0.14705128205128204,2.953087884462797,0.10461538461538461,0.001
9,2.7594810009002684,0.15371794871794872,2.9482621134244478,0.09903846153846153,0.001
10,2.7475928164751102,0.15371794871794872,2.9587683883080116,0.10038461538461538,0.001
11,2.735412349211864,0.1594871794871795,2.969045102046086,0.10461538461538461,0.001
12,2.726683040276552,0.1667948717948718,2.9616135377150314,0.10673076923076923,0.001
13,2.7174499519054707,0.1648076923076923,2.969236078995925,0.10692307692307693,0.001
14,2.708118919714903,0.17064102564102565,2.9669949201437142,0.1051923076923077,0.001
15,2.706103267180614,0.16833333333333333,2.9771330826099103,0.09807692307692308,0.001
16,2.6922918212108122,0.17282051282051283,2.984637002211351,0.10076923076923076,0.001
17,2.68327021085299,0.18108974358974358,2.9882715863447924,0.09846153846153846,0.001
18,2.67917798775893,0.17653846153846153,2.9867782049912672,0.0975,0.001
19,2.6741334159557635,0.1783974358974359,3.017830822284405,0.10057692307692308,0.001
20,2.6669815217531645,0.17916666666666667,3.0126471695533166,0.10057692307692308,0.001
21,2.6617874729938995,0.18557692307692308,2.994550779782809,0.10230769230769231,0.001
22,2.6570996323609966,0.18788461538461537,3.0118995585808386,0.09769230769230769,0.001
23,2.654978120265863,0.18621794871794872,2.9951618730104888,0.11038461538461539,0.001
24,2.6463260829143036,0.18852564102564104,3.0240986332526574,0.10038461538461538,0.001
25,2.6405754786271314,0.19544871794871796,3.0194166454902063,0.09865384615384615,0.001
26,2.634274267783532,0.1907051282051282,3.0359901098104625,0.09884615384615385,0.001
27,2.6348199245257256,0.19576923076923078,3.014585590362549,0.09961538461538462,0.001
28,2.6308847821064485,0.19576923076923078,3.0141879419180064,0.10403846153846154,0.001
29,2.6245073276911026,0.1976923076923077,3.0323117234156682,0.0973076923076923,0.001
30,2.617415172136747,0.19807692307692307,3.0463714372194732,0.095,0.001
