epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.038328585257897,0.053974358974358976,3.005669392805833,0.06692307692307692,0.001
2,3.0010714486929086,0.0666025641025641,2.9915946498283974,0.06903846153846153,0.001
3,2.9861423619588217,0.07102564102564103,2.982200750204233,0.07461538461538461,0.001
4,2.9698551041040666,0.07480769230769231,2.974331009204571,0.07173076923076924,0.001
5,2.9565932198059865,0.07858974358974359,2.979216034962581,0.07692307692307693,0.001
6,2.949021339171972,0.08243589743589744,2.9719079457796536,0.08288461538461539,0.001
7,2.9370434912657126,0.08737179487179488,2.9672586844517634,0.075,0.001
8,2.9264501082591523,0.09237179487179487,2.989622245201698,0.07730769230769231,0.001
9,2.925935934017866,0.09102564102564102,2.9792463904160718,0.07346153846153847,0.001
10,2.9163970538897392,0.0941025641025641,2.96020295216487,0.08442307692307692,0.001
11,2.9138385242070908,0.09358974358974359,2.969205612035898,0.08423076923076923,0.001
12,2.9091093980349028,0.09615384615384616,2.979705865566547,0.08711538461538462,0.001
13,2.9028304488842305,0.09525641025641025,2.963893017402062,0.0876923076923077,0.001
14,2.8996951736548007,0.10057692307692308,2.964151126421415,0.08096153846153846,0.001
15,2.8928907088744333,0.09935897435897435,2.9622525868049037,0.08673076923076924,0.001
16,2.8890062266129712,0.10134615384615385,2.968032680658194,0.085,0.001
17,2.884337177765675,0.105,2.966216775454008,0.08942307692307692,0.001
18,2.8809652472765017,0.10192307692307692,2.96487851362962,0.08538461538461538,0.001
19,2.8814178053538004,0.10217948717948717,2.955896927026602,0.08807692307692308,0.001
20,2.873921975600414,0.10647435897435897,2.97550763130188,0.08673076923076924,0.001
21,2.871437485768245,0.10647435897435897,2.9827588448157676,0.08596153846153846,0.001
22,2.872237337797116,0.10576923076923077,2.977494082084069,0.08615384615384615,0.001
23,2.865710943906735,0.10448717948717949,2.978539611376249,0.08673076923076924,0.001
24,2.8632921069707624,0.11275641025641026,2.9660692655123198,0.08980769230769231,0.001
25,2.8612095267956072,0.11237179487179487,2.980718519504254,0.08538461538461538,0.001
26,2.861181737459623,0.11006410256410257,2.970162041737483,0.08903846153846154,0.001
27,2.8598084437541473,0.11621794871794872,2.968237367776724,0.08903846153846154,0.001
28,2.8535267208784054,0.11506410256410256,2.9723301755464995,0.0875,0.001
29,2.8540145524342857,0.11564102564102564,2.9765780067443846,0.08980769230769231,0.001
30,2.852888765579615,0.11205128205128205,2.9755050915938157,0.09365384615384616,0.001
