epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.0268984327560817,0.052884615384615384,3.018533781491793,0.05519230769230769,0.0005
2,3.0031618876334947,0.06173076923076923,3.0184675891582784,0.06076923076923077,0.000498657864365227
3,2.99371118643345,0.06852564102564103,3.030717832858746,0.0575,0.0004946461621797824
4,2.981332386946067,0.07070512820512821,3.0230523490905763,0.06519230769230769,0.0004880088464923126
5,2.971803116187071,0.08096153846153846,3.0336267735407905,0.06365384615384616,0.0004788186371224371
6,2.9624078127054068,0.08275641025641026,3.047044633718637,0.0698076923076923,0.0004671762239271875
7,2.955759823627961,0.08185897435897437,3.036685088964609,0.06711538461538462,0.0004532091636218621
8,2.9473452005630882,0.08833333333333333,3.044462849543645,0.07096153846153846,0.00043707048224196155
9,2.9360198145646317,0.09230769230769231,3.0470771804222694,0.07307692307692308,0.00041893699855792023
10,2.9280642956953784,0.09435897435897436,3.0505185479384203,0.07326923076923077,0.0003990073868116559
11,2.917276162123069,0.10230769230769231,3.061929479745718,0.07019230769230769,0.00037749999999999996
12,2.907613395299667,0.10448717948717949,3.065994332386897,0.07653846153846154,0.00035465047755357104
13,2.896031567011124,0.11076923076923077,3.0603028400127705,0.07596153846153846,0.0003307091636218621
14,2.8863699776087053,0.11115384615384616,3.0728259746844953,0.07538461538461538,0.000305938364250351
15,2.8762632614526993,0.11935897435897436,3.080023211699266,0.07596153846153846,0.0002806094735005751
16,2.868436340185312,0.12134615384615384,3.081276725622324,0.07865384615384616,0.000255
17,2.8553863725906763,0.12192307692307693,3.0909934029212365,0.07730769230769231,0.00022939052649942487
18,2.847645405744895,0.12288461538461538,3.0957913721524752,0.07634615384615384,0.00020406163574964887
19,2.8377652048453306,0.12794871794871795,3.1115483540755053,0.08288461538461539,0.00017929083637813784
20,2.8265483320676363,0.13275641025641025,3.1118084995563216,0.08115384615384616,0.00015534952244642894
21,2.8217890177017604,0.13602564102564102,3.1173421104137713,0.08115384615384616,0.0001325
22,2.813295421844874,0.13942307692307693,3.1156615161895753,0.07903846153846154,0.00011099261318834406
23,2.8085941498096174,0.14307692307692307,3.1302307979877178,0.07807692307692307,9.106300144207978e-05
24,2.8004437627547825,0.14217948717948717,3.131074293576754,0.08019230769230769,7.292951775803843e-05
25,2.7954923461033747,0.1437820512820513,3.1379886231055627,0.07961538461538462,5.679083637813788e-05
26,2.7883483400100317,0.14564102564102563,3.1388394216390756,0.07884615384615384,4.28237760728125e-05
27,2.784244564252022,0.15096153846153845,3.1510517677894003,0.07730769230769231,3.118136287756275e-05
28,2.7831417042169817,0.15320512820512822,3.140189995398888,0.07884615384615384,2.1991153507687376e-05
29,2.780318929232084,0.14794871794871794,3.1473185619941124,0.07788461538461539,1.5353837820217602e-05
30,2.776430721038427,0.15320512820512822,3.151666723398062,0.07769230769230769,1.1342135634773016e-05
