epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.029975834626418,0.051410256410256414,3.020217422338632,0.05653846153846154,0.0005
2,3.0010172269283197,0.06384615384615384,3.0192700796860916,0.06673076923076923,0.000498657864365227
3,2.991192002174182,0.06724358974358974,3.0185948650653547,0.06634615384615385,0.0004946461621797824
4,2.980339996875861,0.07544871794871795,3.0225203550778903,0.06423076923076923,0.0004880088464923126
5,2.9717437648773193,0.07666666666666666,3.026845296713022,0.062115384615384614,0.0004788186371224371
6,2.9563853097573305,0.08423076923076923,3.0225480182354265,0.06692307692307692,0.0004671762239271875
7,2.946969202970847,0.0848076923076923,3.044690656661987,0.065,0.0004532091636218621
8,2.9376245999947574,0.0907051282051282,3.033461828965407,0.06846153846153846,0.00043707048224196155
9,2.924791770348182,0.09705128205128205,3.0668805914658765,0.06692307692307692,0.00041893699855792023
10,2.911713987497183,0.1033974358974359,3.059133093907283,0.07192307692307692,0.0003990073868116559
11,2.899226230230087,0.1039102564102564,3.0773739946805514,0.07461538461538461,0.00037749999999999996
12,2.8859017024896083,0.11320512820512821,3.077526630988488,0.07153846153846154,0.00035465047755357104
13,2.869415547542083,0.1183974358974359,3.0968348796551046,0.07038461538461538,0.0003307091636218621
14,2.8564248894422484,0.12096153846153847,3.1025488039163442,0.06865384615384615,0.000305938364250351
15,2.841572753466093,0.12487179487179487,3.11118444442749,0.06865384615384615,0.0002806094735005751
16,2.8272172262729742,0.13147435897435897,3.1225334189488336,0.06826923076923076,0.000255
17,2.814121510187785,0.13737179487179488,3.1338589448195235,0.07057692307692308,0.00022939052649942487
18,2.8014557278461947,0.14224358974358975,3.139640486790584,0.06903846153846153,0.00020406163574964887
19,2.78582484465379,0.14711538461538462,3.154258009837224,0.0673076923076923,0.00017929083637813784
20,2.7770337178156925,0.15,3.163474178314209,0.06903846153846153,0.00015534952244642894
21,2.7659451924837555,0.15679487179487178,3.1618856305342455,0.06615384615384616,0.0001325
22,2.754968977708083,0.16166666666666665,3.177879464809711,0.06942307692307692,0.00011099261318834406
23,2.74612385505285,0.1655128205128205,3.190343045454759,0.0673076923076923,9.106300144207978e-05
24,2.7372578205206457,0.16884615384615384,3.184729712559627,0.06865384615384615,7.292951775803843e-05
25,2.729193715071067,0.16814102564102565,3.1912008417569675,0.06903846153846153,5.679083637813788e-05
26,2.7242885477114944,0.16942307692307693,3.193490938773522,0.06673076923076923,4.28237760728125e-05
27,2.719261487814096,0.1742948717948718,3.198517045241136,0.06788461538461539,3.118136287756275e-05
28,2.7181975308442725,0.17487179487179488,3.205841454725999,0.06884615384615385,2.1991153507687376e-05
29,2.712454589207967,0.1767948717948718,3.203953153903668,0.06807692307692308,1.5353837820217602e-05
30,2.708953732466086,0.17871794871794872,3.205745688218337,0.06711538461538462,1.1342135634773016e-05
