epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.005746047191131,0.04705128205128205,2.9973930124136117,0.05,0.0005
2,3.0007355804932425,0.043333333333333335,2.996836696771475,0.05307692307692308,0.0005
3,2.9984927341265557,0.04782051282051282,2.997298421859741,0.04961538461538462,0.0005
4,2.9978294472816662,0.05064102564102564,2.9964283246260424,0.05326923076923077,0.0005
5,2.99663886926113,0.0516025641025641,2.995850069339459,0.052307692307692305,0.0005
6,2.9958517644344234,0.05243589743589744,2.995705187870906,0.052884615384615384,0.0005
7,2.994265428445278,0.05423076923076923,2.9961831855773924,0.05673076923076923,0.0005
8,2.992247910132775,0.057756410256410255,2.995066945002629,0.05326923076923077,0.0005
9,2.9915112356039195,0.05762820512820513,2.9966765051621658,0.05153846153846154,0.0005
10,2.989535440542759,0.05705128205128205,3.0001841104947604,0.051923076923076926,0.0005
11,2.988375112337944,0.05923076923076923,3.00187372647799,0.054038461538461535,0.0005
12,2.986367816435985,0.06076923076923077,2.998976220350999,0.052884615384615384,0.0005
13,2.9846189205463114,0.06012820512820513,3.0021876811981203,0.05692307692307692,0.0005
14,2.983383940916795,0.06275641025641025,3.0003721596644475,0.053653846153846156,0.0005
15,2.981987646298531,0.06230769230769231,3.0026758656134973,0.05346153846153846,0.0005
16,2.979503578039316,0.06737179487179487,3.002302206479586,0.05307692307692308,0.0005
17,2.9775247280414288,0.0673076923076923,3.003803366147555,0.05596153846153846,0.0005
18,2.9771993549053484,0.06737179487179487,3.0127456026810866,0.056346153846153844,0.0005
19,2.975983998958881,0.0658974358974359,3.0056593740903415,0.05557692307692308,0.0005
20,2.9746993174919716,0.07096153846153846,3.0077103270017185,0.05442307692307692,0.0005
21,2.9725914849990454,0.07474358974358974,3.005639902261587,0.05788461538461538,0.0005
22,2.9710231177012125,0.07070512820512821,3.0113926916856033,0.05557692307692308,0.0005
23,2.9686178412804236,0.07416666666666667,3.0089904851179856,0.05076923076923077,0.0005
24,2.968632222689115,0.07435897435897436,3.0104931735992433,0.05269230769230769,0.0005
25,2.9662028943575347,0.07288461538461538,3.011776217680711,0.05076923076923077,0.0005
26,2.9654695246769833,0.07307692307692308,3.013757560436542,0.05346153846153846,0.0005
27,2.964370115231245,0.07371794871794872,3.013556016775278,0.052307692307692305,0.0005
28,2.9604152845725036,0.07730769230769231,3.012962246674758,0.055384615384615386,0.0005
29,2.9603827889760335,0.0769871794871795,3.0217743426102857,0.05307692307692308,0.0005
30,2.9579232174310928,0.0798076923076923,3.0227348114893986,0.05653846153846154,0.0005
