epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.1522608710557987,0.05448717948717949,2.996987305421096,0.0525,0.001
2,2.9928242010947987,0.06108974358974359,2.999663200378418,0.055,0.001
3,2.9720041761642846,0.06378205128205128,2.9890144098722016,0.05576923076923077,0.001
4,2.9688323192107373,0.06653846153846153,2.990737310556265,0.05788461538461538,0.001
5,2.947035454236544,0.07064102564102565,3.0005493464836706,0.05961538461538462,0.001
6,2.925282860535842,0.07974358974358975,3.013708166709313,0.06134615384615385,0.001
7,2.907945943245521,0.08961538461538461,3.0107303039844218,0.058076923076923075,0.001
8,2.8798828782790746,0.08942307692307692,3.0449754333496095,0.06269230769230769,0.001
9,2.8653131775978284,0.09544871794871795,3.0268078121772177,0.059807692307692305,0.001
10,2.843699520795773,0.10307692307692308,3.0712037526644194,0.05576923076923077,0.001
11,2.8206731451474703,0.10557692307692308,3.102997338955219,0.06096153846153846,0.001
12,2.795909463197757,0.10923076923076923,3.1500171111180233,0.06057692307692308,0.001
13,2.774541822335659,0.11435897435897435,3.1189680378253644,0.06230769230769231,0.001
14,2.7550369323828283,0.11865384615384615,3.116821151146522,0.058653846153846154,0.001
15,2.721898391185663,0.12525641025641027,3.142987595338088,0.06346153846153846,0.001
16,2.717048625701513,0.12423076923076923,3.194109208033635,0.0648076923076923,0.001
17,2.696252766878177,0.1264102564102564,3.167106438416701,0.057692307692307696,0.001
18,2.6783617865733613,0.13083333333333333,3.163650211921105,0.06346153846153846,0.001
19,2.6619577371157135,0.13641025641025642,3.1607835916372444,0.05730769230769231,0.001
20,2.6367466933910664,0.14166666666666666,3.2411774561955378,0.06096153846153846,0.001
21,2.639746391345293,0.14032051282051283,3.266546384371244,0.06096153846153846,0.001
22,2.6264140229347426,0.1428205128205128,3.308774883563702,0.06403846153846154,0.001
23,2.59763105123471,0.15237179487179486,3.306674897854145,0.06076923076923077,0.001
24,2.582226246809348,0.15333333333333332,3.3100352764129637,0.06057692307692308,0.001
25,2.5566972380418043,0.16416666666666666,3.3333376194880557,0.05846153846153846,0.001
26,2.5482382720556016,0.1641025641025641,3.4669842962118294,0.06346153846153846,0.001
27,2.5373758423634065,0.16128205128205128,3.411311518595769,0.05480769230769231,0.001
28,2.539616294518495,0.1671153846153846,3.4843474410130426,0.06384615384615384,0.001
29,2.530471899570563,0.16442307692307692,3.457794548181387,0.06557692307692307,0.001
30,2.5161184137295454,0.16974358974358975,3.450955713712252,0.06192307692307692,0.001
