epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.038408550604796,0.051153846153846154,3.011561967409574,0.05730769230769231,0.001
2,3.009330033277854,0.06230769230769231,3.013003811469445,0.06173076923076923,0.001
3,3.000740286753728,0.06326923076923077,2.997845030564528,0.07057692307692308,0.001
4,2.985806261698405,0.07115384615384615,2.994375727726863,0.06788461538461539,0.001
5,2.9774203461867113,0.07217948717948718,3.001027094767644,0.06826923076923076,0.001
6,2.969156894194774,0.07955128205128205,2.9926251682868372,0.0726923076923077,0.001
7,2.9605780264047477,0.08442307692307692,2.995463827573336,0.07480769230769231,0.001
8,2.9556365333459316,0.08166666666666667,2.996377298648541,0.0725,0.001
9,2.9466067993946563,0.085,3.0474710493821364,0.05846153846153846,0.001
10,2.9406415995573387,0.08762820512820513,2.9881282571645884,0.0823076923076923,0.001
11,2.936554294732901,0.08782051282051281,3.0033741620870735,0.06519230769230769,0.001
12,2.930274685835227,0.09115384615384615,2.9948001582805928,0.07807692307692307,0.001
13,2.9251823178315774,0.09423076923076923,2.974873982209426,0.08442307692307692,0.001
14,2.9242222739488652,0.0925,3.004668952501737,0.07365384615384615,0.001
15,2.917720838693472,0.09519230769230769,2.974861759039072,0.08288461538461539,0.001
16,2.914292601316403,0.09967948717948719,2.9922587607457087,0.08096153846153846,0.001
17,2.9100195097311947,0.10032051282051282,2.9971088871589076,0.07942307692307693,0.001
18,2.903133576466487,0.09987179487179487,3.0036956985180194,0.08096153846153846,0.001
19,2.9028327443049506,0.10532051282051282,3.004068973981417,0.07442307692307693,0.001
20,2.896027552531316,0.10634615384615384,2.998969979652992,0.07692307692307693,0.001
21,2.8933076212956355,0.1051923076923077,3.013509875811063,0.07673076923076923,0.001
22,2.89324966161679,0.10564102564102563,2.99148110463069,0.0823076923076923,0.001
23,2.89046923881922,0.10352564102564103,2.99735291994535,0.07615384615384616,0.001
24,2.8872599364549685,0.10801282051282052,2.993797925068782,0.0775,0.001
25,2.883150464815971,0.10801282051282052,3.0062978201646073,0.0725,0.001
26,2.878600455308572,0.10724358974358975,3.004667394344623,0.07346153846153847,0.001
27,2.8794094454936494,0.10833333333333334,2.985101825273954,0.08019230769230769,0.001
28,2.875926292859591,0.10891025641025641,3.0029566581432636,0.0751923076923077,0.001
29,2.8727669622959233,0.1133974358974359,2.996149795972384,0.0825,0.001
30,2.8756811281350942,0.11538461538461539,3.0022641871525693,0.08173076923076923,0.001
