epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.0383285855024287,0.053974358974358976,3.005693848683284,0.0673076923076923,0.001
2,3.0010714633648212,0.0666025641025641,2.991700163621169,0.06711538461538462,0.001
3,2.9861423622033536,0.07102564102564103,2.982276489551251,0.07442307692307693,0.001
4,2.9698551021478115,0.07480769230769231,2.974407371374277,0.07192307692307692,0.001
5,2.9565932308099208,0.07858974358974359,2.979306205602793,0.07653846153846154,0.001
6,2.949021335748526,0.08243589743589744,2.971443131520198,0.08384615384615385,0.001
7,2.9370435071602845,0.08737179487179488,2.966944489112267,0.07461538461538461,0.001
8,2.9264500967661538,0.09237179487179487,2.989621994311993,0.0775,0.001
9,2.9259359391530353,0.09102564102564102,2.9778948028271013,0.07557692307692308,0.001
10,2.9163970690507157,0.0941025641025641,2.9595717136676494,0.08673076923076924,0.001
11,2.91383849804218,0.09358974358974359,2.9682879792726955,0.08384615384615385,0.001
12,2.909109439116258,0.09615384615384616,2.980656180014977,0.08634615384615385,0.001
13,2.9028304760272685,0.09525641025641025,2.964517309482281,0.08442307692307692,0.001
14,2.8996951452891033,0.10057692307692308,2.9634520141895,0.08096153846153846,0.001
15,2.8928906951806486,0.09935897435897435,2.962748349263118,0.08615384615384615,0.001
16,2.8890061774620643,0.10134615384615385,2.9678251992739164,0.08538461538461538,0.001
17,2.884337149644509,0.105,2.966276661799504,0.08884615384615385,0.001
18,2.880965271974221,0.10192307692307692,2.9645680588942307,0.08557692307692308,0.001
19,2.881417825894478,0.10217948717948717,2.9568592863816483,0.08673076923076924,0.001
20,2.8739218738751533,0.10647435897435897,2.9747169567988467,0.08653846153846154,0.001
21,2.871437472808055,0.10647435897435897,2.9820511054992678,0.08673076923076924,0.001
22,2.8722373896378737,0.10576923076923077,2.975651435118455,0.08634615384615385,0.001
23,2.8657109725169647,0.10448717948717949,2.980326984112079,0.08653846153846154,0.001
24,2.863292173972497,0.11275641025641026,2.9645458815648005,0.09096153846153845,0.001
25,2.861209511634631,0.11237179487179487,2.9760210514068604,0.08596153846153846,0.001
26,2.861181936019506,0.11006410256410257,2.970346177174495,0.08884615384615385,0.001
27,2.8598085078214988,0.11621794871794872,2.9682980471390943,0.08942307692307692,0.001
28,2.8535267265026385,0.11512820512820512,2.9733366548098052,0.08653846153846154,0.001
29,2.8540145392295644,0.11564102564102564,2.9775283079880936,0.08980769230769231,0.001
30,2.8528886694785878,0.11205128205128205,2.977294208086454,0.09461538461538462,0.001
