epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.0012319508577003,0.0558974358974359,2.9865055737128623,0.0675,0.0005
2,2.9794827405000346,0.06615384615384616,2.971151647567749,0.07,0.000498657864365227
3,2.9621573279454156,0.0782051282051282,2.967293236072247,0.07423076923076923,0.0004946461621797824
4,2.945129258082463,0.08294871794871794,2.9627943303034856,0.08096153846153846,0.0004880088464923126
5,2.92481461867308,0.09102564102564102,2.943545211645273,0.09,0.0004788186371224371
6,2.911341950832269,0.09974358974358974,2.942273913163405,0.0848076923076923,0.0004671762239271875
7,2.8985745400648852,0.09884615384615385,2.9526385740133434,0.08461538461538462,0.0004532091636218621
8,2.885548200118236,0.10871794871794872,2.950272139769334,0.08826923076923077,0.00043707048224196155
9,2.8759666484441513,0.11,2.9506743878584643,0.08730769230769231,0.00041893699855792023
10,2.8660199700869047,0.11237179487179487,2.954753519938542,0.0901923076923077,0.0003990073868116559
11,2.8527897311479617,0.12243589743589743,2.94953200340271,0.09403846153846154,0.00037749999999999996
12,2.841864010248429,0.12282051282051282,2.966825059744028,0.08961538461538461,0.00035465047755357104
13,2.829724491559542,0.12403846153846154,2.954651322731605,0.0973076923076923,0.0003307091636218621
14,2.817385758864574,0.13391025641025642,2.967839824969952,0.09692307692307692,0.000305938364250351
15,2.8080159678825964,0.13698717948717948,2.9825804160191463,0.09173076923076923,0.0002806094735005751
16,2.7879475515316696,0.14243589743589744,2.971670945240901,0.09173076923076923,0.000255
17,2.7826520919799806,0.15064102564102563,2.9751368119166446,0.09326923076923077,0.00022939052649942487
18,2.7663171633695947,0.15269230769230768,2.9892887335557203,0.0926923076923077,0.00020406163574964887
19,2.7588199502993853,0.15583333333333332,2.998197492452768,0.09403846153846154,0.00017929083637813784
20,2.7435849573673345,0.16256410256410256,2.996794000038734,0.09326923076923077,0.00015534952244642894
21,2.733726116327139,0.16435897435897437,2.997238437946026,0.09038461538461538,0.0001325
22,2.7219924880296755,0.16916666666666666,3.0070915324871357,0.09307692307692307,0.00011099261318834406
23,2.7162402864602897,0.17025641025641025,3.0047956173236554,0.09096153846153845,9.106300144207978e-05
24,2.707533349257249,0.1696794871794872,3.015345613039457,0.09326923076923077,7.292951775803843e-05
25,2.7040380732218425,0.17083333333333334,3.0141378476069525,0.09519230769230769,5.679083637813788e-05
26,2.6937313375717555,0.1807051282051282,3.019656603886531,0.09519230769230769,4.28237760728125e-05
27,2.696853645764864,0.17685897435897435,3.0164223054739145,0.09346153846153846,3.118136287756275e-05
28,2.6923590576954375,0.17647435897435898,3.0190224273388204,0.09192307692307693,2.1991153507687376e-05
29,2.687114224067101,0.18217948717948718,3.017148561477661,0.0925,1.5353837820217602e-05
30,2.6861797941648042,0.18217948717948718,3.0173113030653735,0.09192307692307693,1.1342135634773016e-05
