epoch,train_loss,train_acc,val_loss,val_acc,lr
1,3.002329008884919,0.04935897435897436,2.9970364966759315,0.04673076923076923,0.0005
2,2.997855546168792,0.05064102564102564,2.9968793788323036,0.050576923076923075,0.0005
3,2.9975659084320068,0.04935897435897436,2.9963024542881893,0.05557692307692308,0.0005
4,2.9962328905937,0.05262820512820513,2.995416593551636,0.05096153846153846,0.0005
5,2.9952506297673933,0.051923076923076926,2.995891146293053,0.052307692307692305,0.0005
6,2.994184876466409,0.055705128205128206,2.995927134293776,0.05346153846153846,0.0005
7,2.992670078766652,0.06057692307692308,2.99884429198045,0.051153846153846154,0.0005
8,2.9921057520157253,0.057179487179487176,2.9950098140423114,0.05961538461538462,0.0005
9,2.991085793177287,0.0575,2.9969816119854267,0.05423076923076923,0.0005
10,2.989217517559345,0.06461538461538462,2.999173885492178,0.053653846153846156,0.0005
11,2.989805441636306,0.059487179487179485,2.9960139450660117,0.053653846153846156,0.0005
12,2.988429840528048,0.06153846153846154,2.999847495005681,0.05653846153846154,0.0005
13,2.988380247262808,0.06153846153846154,2.9951227738307074,0.052884615384615384,0.0005
14,2.987308099208734,0.06051282051282051,2.997911297724797,0.05576923076923077,0.0005
15,2.986643023124108,0.06153846153846154,2.9975702953338623,0.054038461538461535,0.0005
16,2.985364876037989,0.06301282051282052,3.003409417225764,0.05826923076923077,0.0005
17,2.9848133184970953,0.06275641025641025,2.9945393797067497,0.05076923076923077,0.0005
18,2.984311645703438,0.06314102564102564,2.997327691591703,0.06,0.0005
19,2.9821126260512916,0.06711538461538462,3.0020711598029504,0.06057692307692308,0.0005
20,2.9815494901706012,0.06564102564102564,3.0000646444467396,0.06,0.0005
21,2.9798823681855815,0.06564102564102564,2.9969223851424,0.05384615384615385,0.0005
22,2.979809634624383,0.06916666666666667,2.995910700284518,0.05480769230769231,0.0005
23,2.9791055476359833,0.06653846153846153,2.9999242151700534,0.057115384615384616,0.0005
24,2.9777721346341646,0.06833333333333333,2.9966165080437293,0.059423076923076926,0.0005
25,2.9761210253299812,0.06961538461538462,2.9963587445479174,0.05442307692307692,0.0005
26,2.9751376919868666,0.06916666666666667,2.9997401662973258,0.05730769230769231,0.0005
27,2.9737411486796845,0.0708974358974359,2.997746061178354,0.05557692307692308,0.0005
28,2.973566482984103,0.06935897435897435,2.999318441244272,0.05692307692307692,0.0005
29,2.9708703899383546,0.07365384615384615,3.0130278264559234,0.05903846153846154,0.0005
30,2.9708872467432266,0.07211538461538461,3.004743678019597,0.053653846153846156,0.0005
